"X1","Replicate.Name","Compound.Name","Retention.Time","Notes","Area","Area.BlkSub","Height","IR","S.N","BlkRatio","rawArea"
9310,"170720_Std_4uM-StdsInH2O_1","Trigonelline",8.58,"Standards",296987200,NA,22360270,NA,91.14461398,NA,296987200
9386,"170720_Std_4uM-StdsInH2O_1","Ornithine",15.99,"Standards",10501200,NA,587383,NA,15.2444392,NA,10501200
9424,"170720_Std_4uM-StdsInH2O_1","Homoserine",11.66,"Standards",93816064,NA,7093918,NA,96.23023296,NA,93816064
9690,"170720_Std_4uM-StdsInH2O_1","Homocysteine Thiolactone",2.7,"Standards",30571616,NA,2874549,NA,134.5191643,NA,30571616
9766,"170720_Std_4uM-StdsInH2O_1","Keto-methiobutyric Acid",2.7,"Standards",1096447,NA,475074,NA,11.85698584,NA,1096447
9880,"170720_Std_4uM-StdsInH2O_1","Hydroxy-4-methylthiobutyric Acid",2.36,"Standards",6278109,NA,805358,NA,119.4548868,NA,6278109
9918,"170720_Std_4uM-StdsInH2O_1","Citrulline",12.51,"Standards",152161440,NA,13338456,NA,148.1792744,NA,152161440
10032,"170720_Std_4uM-StdsInH2O_1","Argininosuccinic Acid",14.11,"Standards",42906680,NA,4025545,NA,104.8291756,NA,42906680
1,"170720_Poo_TruePoo_Full1","Alanine",11.33,NA,12118685,12081824,1020057,NA,465.0862789,0.003041667,12118685
2,"170720_Poo_TruePoo_Full2","Alanine",11.33,NA,12768202,12731341,1272440,NA,35.62215859,0.002886937,12768202
3,"170720_Poo_TruePoo_Full3","Alanine",11.33,NA,13558393,13521532,1270591,NA,44.48914407,0.002718685,13558393
4,"170720_Poo_TruePoo_Half1","Alanine",11.35,NA,6162506,6125645,552401,NA,145.2871927,0.005981495,6162506
5,"170720_Poo_TruePoo_Half2","Alanine",11.31,NA,6543258,6506397,540038,NA,584.1261028,0.005633432,6543258
6,"170720_Poo_TruePoo_Half3","Alanine",11.3,NA,6294322,6257461,590293,NA,64.92381126,0.00585623,6294322
37,"170720_Poo_TruePoo_Full1","Arginine",18.34,NA,228937888,220238969,9642723,3.199556446,30.29476908,0.037996852,228937888
38,"170720_Poo_TruePoo_Full2","Arginine",18.325,NA,232506752,223807833,9656790,3.213294299,29.34532848,0.037413619,232506752
39,"170720_Poo_TruePoo_Full3","Arginine",18.17,NA,237729536,229030617,9443274,3.188631736,30.61811531,0.036591663,237729536
40,"170720_Poo_TruePoo_Half1","Arginine",18.34,NA,95732128,87033209,3767884,3.236848166,24.8592889,0.09086729,95732128
41,"170720_Poo_TruePoo_Half2","Arginine",18.325,NA,103552568,94853649,3794397,3.22254008,24.24638764,0.08400486,103552568
42,"170720_Poo_TruePoo_Half3","Arginine",18.17,NA,102869360,94170441,3858652,3.194010635,26.01382006,0.084562779,102869360
73,"170720_Poo_TruePoo_Full1","Asparagine",11.33,NA,2793039,2567803,209619,0.573677623,3.125482374,0.08064191,2793039
74,"170720_Poo_TruePoo_Full2","Asparagine",11.33,NA,3563733,3338497,228500,0.591476327,6.357675701,0.063202266,3563733
75,"170720_Poo_TruePoo_Full3","Asparagine",11.38,NA,3244325,3019089,240900,0.508239342,3.862840105,0.069424611,3244325
76,"170720_Poo_TruePoo_Half1","Asparagine",11.435,NA,1214060,988824,102247,0.406556556,2.021863774,0.185522956,1214060
77,"170720_Poo_TruePoo_Half2","Asparagine",11.405,NA,1487175,1261939,90259,0.437219751,2.813435648,0.15145225,1487175
78,"170720_Poo_TruePoo_Half3","Asparagine",11.38,NA,1107178,881942,72942,0.379523557,1.77653216,0.20343251,1107178
109,"170720_Poo_TruePoo_Full1","Aspartic acid",12.335,NA,2284430,2240189,96361,1.309666316,15.85798466,0.019366319,2284430
110,"170720_Poo_TruePoo_Full2","Aspartic acid",12.295,NA,1323604,1279363,94270,1.504822215,2.311935644,0.03342465,1323604
111,"170720_Poo_TruePoo_Full3","Aspartic acid",12.32,NA,2081348,2037107,117403,0.91953046,5.688544384,0.021255936,2081348
112,"170720_Poo_TruePoo_Half1","Aspartic acid",12.375,NA,770160,725919,58884,0.934018623,4.170648366,0.057443908,770160
113,"170720_Poo_TruePoo_Half2","Aspartic acid",12.315,NA,844795,800554,46298,0.488463113,4.808848592,0.052368918,844795
