"","Replicate.Name","Compound.Name","Retention.Time","Notes","Area","Area.BlkSub","Height","IR","Run.Cmpd","runDate","type","SampID","replicate","inj.vol.Norm.Area","13C Acetyl CoA.Norm.Area","13C-Isethionic Acid.Norm.Area","13C-Sulfoacetic Acid.Norm.Area","13C-Sulfolactic Acid.Norm.Area","d3-Cysteic Acid.Norm.Area","d4 Succinic Acid.Norm.Area","d4 Taurine.Norm.Area","D-Methionine.Norm.Area","Heavy Alanine.Norm.Area","Heavy Histidine.Norm.Area","Heavy Isoleucine.Norm.Area","Heavy Proline.Norm.Area","Heavy Valine.Norm.Area","15N GMP.Norm.Area","15N AMP.Norm.Area","PooModel.IS","SmpModel.IS","PooPlusModel.IS","PooModel","SmpModel","PooPlusModel"
"1","170712_Smp_nospike_1","Alanine",11.12,"comparable to blk",221784,-93294,12729,NA,"170712_Smp_nospike_1 Alanine","170712","Smp","nospike","1",221784,581141.863470631,189278.085787016,289684.074643819,264024.952465937,270114.27226992,187311.60018147,176878.96548793,218750.558174958,253294.051604954,394840.502865976,477418.68455235,238931.041853609,180499.324999152,263515.533511016,246067.561653972,"d4 Taurine.Norm.Area","inj.vol.Norm.Area","Heavy Alanine.Norm.Area",176878.96548793,221784,253294.051604954
"2","170712_Smp_nospike_2","Alanine",11.38,"comparable to blk",221784,-111717,25337,NA,"170712_Smp_nospike_2 Alanine","170712","Smp","nospike","2",221784,668726.849270838,194221.706424938,219555.008278194,211519.324978916,201640.563052877,190194.42689873,198060.889726552,195278.945854661,188334.336621075,284125.288951962,455815.057274217,187767.258555378,147694.397682626,204350.41700325,219162.442320038,"d4 Taurine.Norm.Area","inj.vol.Norm.Area","Heavy Alanine.Norm.Area",198060.889726552,221784,188334.336621075
"3","170712_Smp_nospike_3","Alanine",11.48,"comparable to blk",221784,-121637,16620,NA,"170712_Smp_nospike_3 Alanine","170712","Smp","nospike","3",221784,477509.851123281,160097.64039492,205968.62261343,229092.534208284,238343.408464532,214199.311513761,164372.964289375,226641.430014765,235042.233378712,331925.94730059,530533.257399073,223666.444564113,163140.210855357,197833.264045224,249097.912889102,"d4 Taurine.Norm.Area","inj.vol.Norm.Area","Heavy Alanine.Norm.Area",164372.964289375,221784,235042.233378712
"4","170712_Smp_spikeafter1_a","Alanine",11.35,NA,46560872,46339088,4208390,NA,"170712_Smp_spikeafter1_a Alanine","170712","Smp","spikeafter1","a",46560872,29976631.085916,55769365.4006473,44575014.6057099,44602713.5919593,55542229.8099985,48419778.4963287,55106656.1227821,42698477.834671,38667103.6558167,40984027.796097,24093911.5731113,38094019.2447156,43693925.3954044,53655242.6688269,45574492.0250055,"d4 Taurine.Norm.Area","inj.vol.Norm.Area","Heavy Alanine.Norm.Area",55106656.1227821,46560872,38667103.6558167
"5","170712_Smp_spikeafter1_b","Alanine",11.35,NA,45552240,45330456,4227126,NA,"170712_Smp_spikeafter1_b Alanine","170712","Smp","spikeafter1","b",45552240,25447408.9267053,57686890.2566352,41305536.5233008,32530494.1185966,34785445.6713712,39013345.1418383,78280346.8554443,39932567.2773485,40533427.3462483,34086459.0268121,23377965.2503905,36012508.3367952,44171134.8671971,40359316.2093568,40219492.8668615,"d4 Taurine.Norm.Area","inj.vol.Norm.Area","Heavy Alanine.Norm.Area",78280346.8554443,45552240,40533427.3462483
"6","170712_Smp_spikeafter1_c","Alanine",11.35,NA,47061248,46839464,4380949,NA,"170712_Smp_spikeafter1_c Alanine","170712","Smp","spikeafter1","c",47061248,18576732.2197737,44920788.9403824,30642722.3119087,30548864.7671215,30020736.7389631,39488557.9685008,42322808.6781739,38761858.4896512,37902877.6586365,27292529.1547241,23642749.3760469,35798366.2051957,39777250.8447136,33274220.1434406,32938485.9397666,"d4 Taurine.Norm.Area","inj.vol.Norm.Area","Heavy Alanine.Norm.Area",42322808.6781739,47061248,37902877.6586365
"7","170712_Smp_spikeafter2_a","Alanine",11.36,NA,24011768,23789984,2224042,NA,"170712_Smp_spikeafter2_a Alanine","170712","Smp","spikeafter2","a",24011768,17372744.9178943,25612860.3099449,20448599.7778853,21206805.6977046,17993099.8772585,21391288.0043189,19933431.4193423,19176800.7227558,18741417.3110953,20850792.4514342,19057841.4837012,18126275.6884638,20397951.1557381,17236995.1643034,18915793.6823116,"d4 Taurine.Norm.Area","inj.vol.Norm.Area","Heavy Alanine.Norm.Area",19933431.4193423,24011768,18741417.3110953
"8","170712_Smp_spikeafter2_b","Alanine",11.35,NA,23417026,23195242,2211162,NA,"170712_Smp_spikeafter2_b Alanine","170712","Smp","spikeafter2","b",23417026,13871573.118982,22771593.7370008,21176316.5737167,16804663.5027471,17793472.9506725,23683337.4076382,23808013.6769952,18575876.7821795,18588493.5980447,16742221.9568688,19259592.0218414,17767936.7156721,18854001.9801062,17908572.4565264,18159363.1052271,"d4 Taurine.Norm.Area","inj.vol.Norm.Area","Heavy Alanine.Norm.Area",23808013.6769952,23417026,18588493.5980447
"9","170712_Smp_spikeafter2_c","Alanine",11.36,NA,23853910,23632126,2120715,NA,"170712_Smp_spikeafter2_c Alanine","170712","Smp","spikeafter2","c",23853910,13198770.290518,18309258.6821274,14002194.952544,15428519.1087237,13229065.8046621,17606188.7815487,18325019.6055799,18369916.3414612,18762426.4993862,14593111.0330921,19510665.3419099,19045656.7092129,17803693.2704992,17287548.1084831,15507992.7045628,"d4 Taurine.Norm.Area","inj.vol.Norm.Area","Heavy Alanine.Norm.Area",18325019.6055799,23853910,18762426.4993862
"10","170712_Smp_spikeafter3_a","Alanine",11.38,NA,12054077,11832293,1115028,NA,"170712_Smp_spikeafter3_a Alanine","170712","Smp","spikeafter3","a",12054077,13985747.5688407,10095777.4209387,9630864.48281911,10661884.5906157,11960180.0228503,9265151.29368025,9933049.92576593,10009877.5329157,10128956.4206524,10845771.9971542,13587257.2321893,9172746.01058575,10069948.4233319,10014560.7737983,10064236.7690552,"d4 Taurine.Norm.Area","inj.vol.Norm.Area","Heavy Alanine.Norm.Area",9933049.92576593,12054077,10128956.4206524
"11","170712_Smp_spikeafter3_b","Alanine",11.33,NA,11279283,11057499,875556,NA,"170712_Smp_spikeafter3_b Alanine","170712","Smp","spikeafter3","b",11279283,8338383.2821204,9965390.12023981,8531667.88836836,8833252.14679002,9159195.21645434,9009657.08432218,9595392.74944905,8248222.69035947,8497286.17646962,8506672.43329632,11927451.9117504,8247516.7012234,8846813.51962944,9806216.53983613,9253260.42967618,"d4 Taurine.Norm.Area","inj.vol.Norm.Area","Heavy Alanine.Norm.Area",9595392.74944905,11279283,8497286.17646962
"12","170712_Smp_spikeafter3_c","Alanine",11.35,NA,10307552,10085768,1137991,NA,"170712_Smp_spikeafter3_c Alanine","170712","Smp","spikeafter3","c",10307552,8184556.14155562,5753266.18182614,5358449.36817387,7543769.41045081,5683863.67239524,6413976.40990324,8373045.10233572,7867873.87512248,7607215.5737547,6497743.80225467,12024321.8818469,7903742.22324538,7087259.2454417,6840821.02238971,6490552.42950594,"d4 Taurine.Norm.Area","inj.vol.Norm.Area","Heavy Alanine.Norm.Area",8373045.10233572,10307552,7607215.5737547
"13","170712_Smp_spikebefore_1","Alanine",11.27,"comparable to blk",221784,-119111,7828,NA,"170712_Smp_spikebefore_1 Alanine","170712","Smp","spikebefore","1",221784,430226.26026214,188942.713650694,265849.377410844,237323.682368135,236964.776078224,194881.819515547,172117.939674891,238796.116023257,243641.567304578,414908.731289212,496209.448371497,243228.52979838,274200.275743361,195200.244999792,244087.671285841,"d4 Taurine.Norm.Area","inj.vol.Norm.Area","Heavy Alanine.Norm.Area",172117.939674891,221784,243641.567304578
"14","170712_Smp_spikebefore_2","Alanine",11.22,"comparable to blk",221784,-110506,17364,NA,"170712_Smp_spikebefore_2 Alanine","170712","Smp","spikebefore","2",221784,498111.827697532,214511.917489138,1062699.24869402,289944.499121969,470147.427315928,186230.936919986,133329.954256831,262778.954454495,238018.106418219,411054.964355297,623276.305948245,1117474.77761265,399587.487751602,425527.74377777,234165.845040896,"d4 Taurine.Norm.Area","inj.vol.Norm.Area","Heavy Alanine.Norm.Area",133329.954256831,221784,238018.106418219
"15","170712_Smp_spikebefore_3","Alanine",11.23,"comparable to blk",221784,-85346,13907,NA,"170712_Smp_spikebefore_3 Alanine","170712","Smp","spikebefore","3",221784,227418.887610756,185556.49155393,224153.330136237,260093.62801337,233891.269581978,215342.372663482,255568.015635619,174767.2068488,175553.628631887,262313.937386563,369970.096905859,185324.330508133,241792.212312105,167399.106946782,229540.723808301,"d4 Taurine.Norm.Area","inj.vol.Norm.Area","Heavy Alanine.Norm.Area",255568.015635619,221784,175553.628631887
"16","170712_Smp_nospike_1","Arginine",18.51,"comparable to blk",15310941,2883049,555429,3.346422412,"170712_Smp_nospike_1 Arginine","170712","Smp","nospike","1",15310941,40119344.8771277,13066883.1118473,19998447.9291162,18227060.8778531,18647439.3372952,12931126.0460361,12210905.2263767,15101526.2143971,17486249.1422934,27257961.0963428,32958776.6091271,16494693.4174203,12460838.0929276,18191892.9506668,16987365.7184369,"Heavy Proline.Norm.Area","15N AMP.Norm.Area","Heavy Proline.Norm.Area",16494693.4174203,16987365.7184369,16494693.4174203
"17","170712_Smp_nospike_2","Arginine",18.49,"comparable to blk",15310941,-300931,320872,3.501007618,"170712_Smp_nospike_2 Arginine","170712","Smp","nospike","2",15310941,46165806.9757137,13408167.8028692,15157061.7267338,14602315.3388523,13920331.3318787,13130143.0616062,13673207.2512478,13481154.7204618,13001731.0368621,19614695.0895982,31467362.1579427,12962582.5914995,10196137.723863,14107407.1080969,15129960.7896783,"Heavy Proline.Norm.Area","15N AMP.Norm.Area","Heavy Proline.Norm.Area",12962582.5914995,15129960.7896783,12962582.5914995
"18","170712_Smp_nospike_3","Arginine",18.535,"comparable to blk",15310941,-543460,314543,3.363646469,"170712_Smp_nospike_3 Arginine","170712","Smp","nospike","3",15310941,32965070.3272885,11052400.2016639,14219120.5347793,15815488.3797006,16454125.9276564,14787329.2069212,11347548.7782245,15646275.4892675,16226228.0767309,22914631.332686,36625560.9177173,15440896.2612312,11262445.1860095,13657493.0276027,17196567.1440148,"Heavy Proline.Norm.Area","15N AMP.Norm.Area","Heavy Proline.Norm.Area",15440896.2612312,17196567.1440148,15440896.2612312
"19","170712_Smp_spikeafter1_a","Arginine",18.55,NA,502923328,487612387,22918526,3.355259805,"170712_Smp_spikeafter1_a Arginine","170712","Smp","spikeafter1","a",502923328,323790049.893334,602388092.038775,481473257.011859,481772445.273341,599934706.132335,523002149.581659,595229893.723235,461204003.506355,417659455.662778,442685516.157378,260248351.725175,411469332.779,471956246.292821,579552573.836118,492269027.975362,"Heavy Proline.Norm.Area","15N AMP.Norm.Area","Heavy Proline.Norm.Area",411469332.779,492269027.975362,411469332.779
"20","170712_Smp_spikeafter1_b","Arginine",18.59,NA,599377408,584066467,27820902,3.363493579,"170712_Smp_spikeafter1_b Arginine","170712","Smp","spikeafter1","b",599377408,334837584.338436,759045411.545128,543499187.249306,428036980.086241,457707683.807235,513338481.017057,1030014580.96368,525433626.743334,533339757.170024,448510401.670452,307607797.467108,473853402.214397,581204795.310154,531048798.878314,529209000.163634,"Heavy Proline.Norm.Area","15N AMP.Norm.Area","Heavy Proline.Norm.Area",473853402.214397,529209000.163634,473853402.214397
"21","170712_Smp_spikeafter1_c","Arginine",18.635,NA,845442496,830131555,37229656,3.400122595,"170712_Smp_spikeafter1_c Arginine","170712","Smp","spikeafter1","c",845442496,333725932.117421,806989732.274972,550488156.107016,548802030.891353,539314354.781834,709401183.163056,760317724.82119,696346225.053137,680914868.498606,490302848.975078,424735549.826209,643107893.722724,714587472.014614,597762297.560063,591730924.079557,"Heavy Proline.Norm.Area","15N AMP.Norm.Area","Heavy Proline.Norm.Area",643107893.722724,591730924.079557,643107893.722724
"22","170712_Smp_spikeafter2_a","Arginine",18.58,NA,247113216,231802275,11096516,3.362764994,"170712_Smp_spikeafter2_a Arginine","170712","Smp","spikeafter2","a",247113216,178788786.70694,263590597.833081,210443448.138018,218246401.391473,185173069.158362,220144971.129551,205141676.529155,197354934.430122,192874256.662101,214582548.807835,196130684.714912,186543626.420133,209922206.057686,177391740.134565,194668822.805072,"Heavy Proline.Norm.Area","15N AMP.Norm.Area","Heavy Proline.Norm.Area",186543626.420133,194668822.805072,186543626.420133
"23","170712_Smp_spikeafter2_b","Arginine",18.61,NA,303531840,288220899,12873109,3.368664756,"170712_Smp_spikeafter2_b Arginine","170712","Smp","spikeafter2","b",303531840,179803537.498705,295165737.388016,274487731.022834,217822298.765422,230639261.56583,306983772.434691,308599828.096169,240780791.690125,240944331.045399,217012930.517171,249643118.816149,230308260.507185,244385854.650599,232131183.076057,235381935.202092,"Heavy Proline.Norm.Area","15N AMP.Norm.Area","Heavy Proline.Norm.Area",230308260.507185,235381935.202092,230308260.507185
"24","170712_Smp_spikeafter2_c","Arginine",18.655,NA,437119680,421808739,18197004,3.389497673,"170712_Smp_spikeafter2_c Arginine","170712","Smp","spikeafter2","c",437119680,241865683.478505,335514693.237661,256588331.9319,282725529.5119,242420844.684701,322631032.237909,335803510.031891,336626236.654967,343818932.302302,267416789.322577,357530308.064496,349009087.655692,326250275.33091,316791984.926779,284181872.425142,"Heavy Proline.Norm.Area","15N AMP.Norm.Area","Heavy Proline.Norm.Area",349009087.655692,284181872.425142,349009087.655692
"25","170712_Smp_spikeafter3_a","Arginine",18.55,NA,135369136,120058195,5898145,3.372063008,"170712_Smp_spikeafter3_a Arginine","170712","Smp","spikeafter3","a",135369136,157062093.15803,113377130.967454,108156087.270084,119734601.426834,134314658.525718,104049071.989069,111549676.20464,112412462.032274,113749736.229938,121799685.244068,152586985.476467,103011346.468124,113087067.357459,112465055.546648,113022924.602725,"Heavy Proline.Norm.Area","15N AMP.Norm.Area","Heavy Proline.Norm.Area",103011346.468124,113022924.602725,103011346.468124
"26","170712_Smp_spikeafter3_b","Arginine",18.625,NA,169164304,153853363,7099434,3.386249455,"170712_Smp_spikeafter3_b Arginine","170712","Smp","spikeafter3","b",169164304,125057311.214297,149458816.112588,127956152.912821,132479249.919365,137367675.231806,135124933.911848,143909673.697095,123705101.702978,127440503.259942,127581276.357243,178885404.430824,123694513.427035,132682640.524748,147071564.374674,138778445.431054,"Heavy Proline.Norm.Area","15N AMP.Norm.Area","Heavy Proline.Norm.Area",123694513.427035,138778445.431054,123694513.427035
"27","170712_Smp_spikeafter3_c","Arginine",18.66,NA,245928352,230617411,10209460,3.402289595,"170712_Smp_spikeafter3_c Arginine","170712","Smp","spikeafter3","c",245928352,195275697.250351,137267439.515593,127847487.200689,179987137.487172,135611561.886356,153031354.899241,199772863.938896,187719960.651445,181500902.383246,155029964.923457,286888842.697097,188575745.200757,169095240.696165,163215459.923293,154858385.63395,"Heavy Proline.Norm.Area","15N AMP.Norm.Area","Heavy Proline.Norm.Area",188575745.200757,154858385.63395,188575745.200757
"28","170712_Smp_spikebefore_1","Arginine",18.425,"comparable to blk",15310941,-3141897,261871,3.381726294,"170712_Smp_spikebefore_1 Arginine","170712","Smp","spikebefore","1",15310941,29700830.0306797,13043730.5715726,18353010.7330743,16383728.7569944,16358951.5276661,13453738.9558092,11882226.0370622,16485378.7624952,16819886.2954403,28643378.7160209,34256003.9843205,16791372.097445,18929518.1081157,13475721.5776492,16850683.2498508,"Heavy Proline.Norm.Area","15N AMP.Norm.Area","Heavy Proline.Norm.Area",16791372.097445,16850683.2498508,16791372.097445
"29","170712_Smp_spikebefore_2","Arginine",18.23,"comparable to blk",15310941,1571045,383864,3.33719187,"170712_Smp_spikebefore_2 Arginine","170712","Smp","spikebefore","2",15310941,34387335.4492618,14808910.0768002,73363838.2277282,20016426.4299094,32456802.6590555,12856522.0554983,9204483.02474046,18141042.9413053,16431668.5797942,28377332.4811576,43028111.7982881,77145287.2570402,27585670.9650065,29376466.1961393,16165726.2815906,"Heavy Proline.Norm.Area","15N AMP.Norm.Area","Heavy Proline.Norm.Area",77145287.2570402,16165726.2815906,77145287.2570402
"30","170712_Smp_spikebefore_3","Arginine",18.535,"comparable to blk",15310941,8390623,666183,3.348133461,"170712_Smp_spikebefore_3 Arginine","170712","Smp","spikebefore","3",15310941,15699947.5638185,12809961.4685876,15474508.587948,17955660.4308185,16146770.8625724,14866240.8589014,17643233.0956428,12065119.1826136,12119410.1031577,18108940.3149162,25541023.3627759,12793934.1443681,16692215.3851049,11556459.6630725,15846429.3155782,"Heavy Proline.Norm.Area","15N AMP.Norm.Area","Heavy Proline.Norm.Area",12793934.1443681,15846429.3155782,12793934.1443681
