,Replicate.Name,Compound.Name,Retention.Time,Notes,Area,Area.BlkSub,Height,IR,S.N,Run.Cmpd,runDate,type,SampID,replicate,inj.vol.Norm.Area,d4-Tryptamine.Norm.Area,d-IAA.Norm.Area,D-Phenylalanine.Norm.Area,D-Tryptophan.Norm.Area,Vitamin B1_IS.Norm.Area,Vitamin B2_IS.Norm.Area,D8-Arachidonic Acid.Norm.Area,D5-EPA.Norm.Area,D5-DHA.Norm.Area,D6-Tocopherol.Norm.Area,D3-Pyridoxal.Norm.Area,PooPlusModel.IS,PooPlusModel
304,170518_Smp_SPEpH2_1,DHA,12.33,Bad IRcomparable to blkbad S/N,NA,-126570,26410,3.223343448,1.784319786,170518_Smp_SPEpH2_1 DHA,170518,Smp,SPEpH2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D5-DHA.Norm.Area,NA
305,170518_Smp_SPEpH2_2,DHA,12.36,comparable to blkbad S/N,NA,-169001,19188,2.804713905,1.442220945,170518_Smp_SPEpH2_2 DHA,170518,Smp,SPEpH2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D5-DHA.Norm.Area,NA
306,170518_Smp_SPEpH2_3,DHA,12.325,comparable to blkbad S/N,NA,-209486,17425,0.749452984,1.192118314,170518_Smp_SPEpH2_3 DHA,170518,Smp,SPEpH2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D5-DHA.Norm.Area,NA
307,170518_Smp_SPEpH5_1,DHA,12.315,comparable to blkbad S/N,NA,2687,42841,2.336808389,1.91485356,170518_Smp_SPEpH5_1 DHA,170518,Smp,SPEpH5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D5-DHA.Norm.Area,NA
308,170518_Smp_SPEpH5_2,DHA,12.26,comparable to blkbad S/N,NA,-60017,26824,1.780026755,1.529722008,170518_Smp_SPEpH5_2 DHA,170518,Smp,SPEpH5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D5-DHA.Norm.Area,NA
309,170518_Smp_SPEpH5_3,DHA,12.33,comparable to blkbad S/N,NA,-96591,23986,2.056405142,1.75815062,170518_Smp_SPEpH5_3 DHA,170518,Smp,SPEpH5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D5-DHA.Norm.Area,NA
310,170518_Smp_SPEpH8_1,DHA,12.275,comparable to blk,NA,-172719,10957,2.475014297,15.90406691,170518_Smp_SPEpH8_1 DHA,170518,Smp,SPEpH8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D5-DHA.Norm.Area,NA
311,170518_Smp_SPEpH8_2,DHA,12.26,comparable to blkbad S/N,NA,-240097,10949,0.728582941,1.135875471,170518_Smp_SPEpH8_2 DHA,170518,Smp,SPEpH8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D5-DHA.Norm.Area,NA
312,170518_Smp_SPEpH8_3,DHA,12.375,NA,217293,-46311,66973,3.167120932,3.813000026,170518_Smp_SPEpH8_3 DHA,170518,Smp,SPEpH8,3,NA,270506.0066,211092.2159,353833.0911,326549.38,225006.7515,103085.87,247192.2737,403699.4735,611990.6573,267720.9809,893828.3079,D5-DHA.Norm.Area,611990.6573
313,170518_Poo_TruePoo_Full1,EPA,12.125,Bad IRcomparable to blkbad S/N,NA,-2126,25587,6.168999641,2.435470978,170518_Poo_TruePoo_Full1 EPA,170518,Poo,TruePoo,Full1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D5-EPA.Norm.Area,NA
314,170518_Poo_TruePoo_Full2,EPA,12.135,comparable to blkbad S/N,NA,140143,67871,1.769546465,1.839720118,170518_Poo_TruePoo_Full2 EPA,170518,Poo,TruePoo,Full2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D5-EPA.Norm.Area,NA
315,170518_Poo_TruePoo_Full3,EPA,12.15,Bad IRcomparable to blkbad S/N,NA,53587,38723,6.568416732,1.750962023,170518_Poo_TruePoo_Full3 EPA,170518,Poo,TruePoo,Full3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D5-EPA.Norm.Area,NA
316,170518_Poo_TruePoo_Half1,EPA,12.065,comparable to blkbad S/N,NA,-32913,20399,2.073968541,1.626724723,170518_Poo_TruePoo_Half1 EPA,170518,Poo,TruePoo,Half1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D5-EPA.Norm.Area,NA
317,170518_Poo_TruePoo_Half2,EPA,12.115,Bad IRcomparable to blkbad S/N,NA,34211,39729,2.719116141,1.697376563,170518_Poo_TruePoo_Half2 EPA,170518,Poo,TruePoo,Half2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D5-EPA.Norm.Area,NA
318,170518_Poo_TruePoo_Half3,EPA,12.145,Bad IRcomparable to blkbad S/N,NA,64388,43006,2.531407512,1.877077348,170518_Poo_TruePoo_Half3 EPA,170518,Poo,TruePoo,Half3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D5-EPA.Norm.Area,NA
319,170518_Smp_EtACpH2_1,EPA,12.09,Bad IRcomparable to blkbad S/N,NA,100667,51402,2.982076027,2.669138001,170518_Smp_EtACpH2_1 EPA,170518,Smp,EtACpH2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D5-EPA.Norm.Area,NA
320,170518_Smp_EtACpH2_2,EPA,12.105,comparable to blkbad S/N,NA,-33240,16328,0.931116191,1.556995223,170518_Smp_EtACpH2_2 EPA,170518,Smp,EtACpH2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D5-EPA.Norm.Area,NA
321,170518_Smp_EtACpH2_3,EPA,12.315,comparable to blkbad S/N,NA,108219,41223,2.22082186,2.167243561,170518_Smp_EtACpH2_3 EPA,170518,Smp,EtACpH2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D5-EPA.Norm.Area,NA
322,170518_Smp_EtACpH5_1,EPA,12.13,comparable to blkbad S/N,NA,145879,59791,1.631922101,1.317358881,170518_Smp_EtACpH5_1 EPA,170518,Smp,EtACpH5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D5-EPA.Norm.Area,NA
323,170518_Smp_EtACpH5_2,EPA,12.07,comparable to blkbad S/N,NA,225041,62199,1.216674428,1.287718906,170518_Smp_EtACpH5_2 EPA,170518,Smp,EtACpH5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D5-EPA.Norm.Area,NA
324,170518_Smp_EtACpH5_3,EPA,12.13,bad S/N,NA,401677,103763,1.514430106,1.635781922,170518_Smp_EtACpH5_3 EPA,170518,Smp,EtACpH5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D5-EPA.Norm.Area,NA
325,170518_Smp_EtACpH8_1,EPA,12.13,comparable to blkbad S/N,NA,14633,34561,1.990459595,2.012842206,170518_Smp_EtACpH8_1 EPA,170518,Smp,EtACpH8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D5-EPA.Norm.Area,NA
326,170518_Smp_EtACpH8_2,EPA,12.13,bad S/N,NA,342657,125957,1.391256357,3.587494715,170518_Smp_EtACpH8_2 EPA,170518,Smp,EtACpH8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D5-EPA.Norm.Area,NA
327,170518_Smp_EtACpH8_3,EPA,12.135,Bad IRcomparable to blkbad S/N,NA,58539,41818,3.973281521,1.93398875,170518_Smp_EtACpH8_3 EPA,170518,Smp,EtACpH8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D5-EPA.Norm.Area,NA
328,170518_Smp_SPEpH2_1,EPA,11.995,comparable to blkbad S/N,NA,123694,38740,0.794588121,1.751113851,170518_Smp_SPEpH2_1 EPA,170518,Smp,SPEpH2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D5-EPA.Norm.Area,NA
329,170518_Smp_SPEpH2_2,EPA,12.01,comparable to blkbad S/N,NA,-12160,15498,1.060700786,1.462729466,170518_Smp_SPEpH2_2 EPA,170518,Smp,SPEpH2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D5-EPA.Norm.Area,NA
330,170518_Smp_SPEpH2_3,EPA,12.04,comparable to blkbad S/N,NA,16045,29158,1.795498451,1.78249839,170518_Smp_SPEpH2_3 EPA,170518,Smp,SPEpH2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D5-EPA.Norm.Area,NA
331,170518_Smp_SPEpH5_1,EPA,12.345,comparable to blkbad S/N,NA,122674,26501,0.946338601,1.828558101,170518_Smp_SPEpH5_1 EPA,170518,Smp,SPEpH5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D5-EPA.Norm.Area,NA
332,170518_Smp_SPEpH5_2,EPA,12.3,comparable to blkbad S/N,NA,185175,33039,0.864908256,2.504582983,170518_Smp_SPEpH5_2 EPA,170518,Smp,SPEpH5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D5-EPA.Norm.Area,NA
333,170518_Smp_SPEpH5_3,EPA,11.97,comparable to blkbad S/N,NA,37569,26516,0.984864712,1.769403505,170518_Smp_SPEpH5_3 EPA,170518,Smp,SPEpH5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D5-EPA.Norm.Area,NA
334,170518_Smp_SPEpH8_1,EPA,12.105,comparable to blkbad S/N,NA,-114810,3167,0.904242712,1.519683967,170518_Smp_SPEpH8_1 EPA,170518,Smp,SPEpH8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D5-EPA.Norm.Area,NA
335,170518_Smp_SPEpH8_2,EPA,12.13,comparable to blkbad S/N,NA,-93458,11697,1.443326693,1.470968686,170518_Smp_SPEpH8_2 EPA,170518,Smp,SPEpH8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D5-EPA.Norm.Area,NA
336,170518_Smp_SPEpH8_3,EPA,12.11,Bad IRcomparable to blkbad S/N,NA,-117885,4479,0.181872629,1.067910069,170518_Smp_SPEpH8_3 EPA,170518,Smp,SPEpH8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D5-EPA.Norm.Area,NA
337,170518_Poo_TruePoo_Full1,d4-Tryptamine,2.69,Bad IR,207931984,-205167088,15396021,24.85686893,28.33710551,170518_Poo_TruePoo_Full1 d4-Tryptamine,170518,Poo,TruePoo,Full1,NA,194039818.3,253817330.2,281271353.1,278687172.5,211032989.2,260794495.6,1226869196,2049831742,1539787800,195171077.4,221879587.1,d4-Tryptamine.Norm.Area,194039818.3
338,170518_Poo_TruePoo_Full2,d4-Tryptamine,2.7,Bad IR,195091328,-218007744,14354659,24.52819818,32.36348617,170518_Poo_TruePoo_Full2 d4-Tryptamine,170518,Poo,TruePoo,Full2,NA,194039818.3,148704823.1,241092465.7,218725784.9,194381327.8,190616907.2,183607389.1,218463709.3,186952757.4,123706917,217166702.5,d4-Tryptamine.Norm.Area,194039818.3
339,170518_Poo_TruePoo_Full3,d4-Tryptamine,2.71,Bad IR,226705440,-186393632,15337373,23.30046508,42.34550021,170518_Poo_TruePoo_Full3 d4-Tryptamine,170518,Poo,TruePoo,Full3,NA,194039818.3,172625510.4,231476677.6,237114014.2,228544943.2,204719916.4,285637169.1,370876415.1,311666971.7,252590827.3,269682860.4,d4-Tryptamine.Norm.Area,194039818.3
340,170518_Poo_TruePoo_Half1,d4-Tryptamine,2.705,Bad IR,149302128,-263796944,11302566,22.97155138,28.37924203,170518_Poo_TruePoo_Half1 d4-Tryptamine,170518,Poo,TruePoo,Half1,NA,194039818.3,323958773.6,347888736.9,391314951.2,174353772,397953991.2,1204039418,1595246072,1525865221,261662921.1,238904486.1,d4-Tryptamine.Norm.Area,194039818.3
341,170518_Poo_TruePoo_Half2,d4-Tryptamine,2.69,Bad IR,124741240,-288357832,9185403,21.6013219,33.68036308,170518_Poo_TruePoo_Half2 d4-Tryptamine,170518,Poo,TruePoo,Half2,NA,194039818.3,186864007.9,295101550.7,289733152.6,147924992.4,278431632.8,116620610.7,120577186.8,113353678.7,126037491.1,217290556.4,d4-Tryptamine.Norm.Area,194039818.3
342,170518_Poo_TruePoo_Half3,d4-Tryptamine,2.72,Bad IR,138463408,-274635664,9526897,23.24287111,34.78774808,170518_Poo_TruePoo_Half3 d4-Tryptamine,170518,Poo,TruePoo,Half3,NA,194039818.3,218350926.1,288278605.3,288805705,164563236.5,287384937.1,153929951.3,182415649.2,166702581.3,141445622.1,275092263.9,d4-Tryptamine.Norm.Area,194039818.3
343,170518_Smp_EtACpH2_1,d4-Tryptamine,2.7,Bad IR,218256448,-194842624,12791345,18.54343777,38.89276413,170518_Smp_EtACpH2_1 d4-Tryptamine,170518,Smp,EtACpH2,1,NA,194039818.3,186594446.2,222794700.5,198183463,135080966.5,258229487.2,348862472.2,224473936.2,193895962.9,93601188.66,117217570.3,d4-Tryptamine.Norm.Area,194039818.3
344,170518_Smp_EtACpH2_2,d4-Tryptamine,2.705,Bad IR,175685536,-237413536,10828686,17.39851616,39.73909968,170518_Smp_EtACpH2_2 d4-Tryptamine,170518,Smp,EtACpH2,2,NA,194039818.3,196397643.8,214727344.5,187684751.4,210081261.6,240241169.6,527547553.6,394265010.4,476882705.4,23021891088,120765792.8,d4-Tryptamine.Norm.Area,194039818.3
345,170518_Smp_EtACpH2_3,d4-Tryptamine,2.68,Bad IR,197432800,-215666272,12016895,18.81150299,45.10343061,170518_Smp_EtACpH2_3 d4-Tryptamine,170518,Smp,EtACpH2,3,NA,194039818.3,188968104.8,328337840,288723241.5,435763736.4,374054941.5,292408577.9,825585040.6,886018613.7,20062222774,126592392.8,d4-Tryptamine.Norm.Area,194039818.3
346,170518_Smp_EtACpH5_1,d4-Tryptamine,2.7,Bad IR,183731472,-229367600,11797674,19.83047492,39.89211224,170518_Smp_EtACpH5_1 d4-Tryptamine,170518,Smp,EtACpH5,1,NA,194039818.3,150725342.4,262057468.2,214800684.1,179907467,275132180.5,238608184.6,239030621.1,219871554.2,280007344,112693778.9,d4-Tryptamine.Norm.Area,194039818.3
347,170518_Smp_EtACpH5_2,d4-Tryptamine,2.525,Bad IR,351760960,-61338112,15051372,17.71606785,65.44178482,170518_Smp_EtACpH5_2 d4-Tryptamine,170518,Smp,EtACpH5,2,NA,194039818.3,286296384.9,735478316.6,603414927,1175073752,812708530.8,293802088.6,791616013.8,900333869.2,905180191.2,229664407.2,d4-Tryptamine.Norm.Area,194039818.3
348,170518_Smp_EtACpH5_3,d4-Tryptamine,2.545,Bad IR,330139072,-82960000,16300316,18.58748835,70.00741664,170518_Smp_EtACpH5_3 d4-Tryptamine,170518,Smp,EtACpH5,3,NA,194039818.3,264592032,396460425.9,366925302,846469536.3,498056395.8,323976036.3,461186214.4,459689224.7,459704785.8,175376241.9,d4-Tryptamine.Norm.Area,194039818.3
349,170518_Smp_EtACpH8_1,d4-Tryptamine,2.685,Bad IR,209818624,-203280448,13488222,18.82373611,44.10035884,170518_Smp_EtACpH8_1 d4-Tryptamine,170518,Smp,EtACpH8,1,NA,194039818.3,174694048,248993353.5,262458900.3,167640898.3,323512052.6,407095707.3,556348654.2,420189470.8,249627385,121939435.3,d4-Tryptamine.Norm.Area,194039818.3
350,170518_Smp_EtACpH8_2,d4-Tryptamine,2.69,Bad IR,203472976,-209626096,12242936,18.14353325,43.43980486,170518_Smp_EtACpH8_2 d4-Tryptamine,170518,Smp,EtACpH8,2,NA,194039818.3,151565641.1,227522382.6,211424989,172496375.9,286531743.8,206956741.3,199980185.9,158326438.6,204732807.5,117680656.4,d4-Tryptamine.Norm.Area,194039818.3
351,170518_Smp_EtACpH8_3,d4-Tryptamine,2.54,Bad IR,295905312,-117193760,17153198,18.26915107,62.32859349,170518_Smp_EtACpH8_3 d4-Tryptamine,170518,Smp,EtACpH8,3,NA,194039818.3,280602470.3,288775278.8,276375069.6,717145439.2,355845571.1,463236623.7,315015837,250563968.1,158262068,157886626,d4-Tryptamine.Norm.Area,194039818.3
352,170518_Smp_SPEpH2_1,d4-Tryptamine,2.71,Bad IR,153416656,-259682416,12552299,14.71941132,13.52786973,170518_Smp_SPEpH2_1 d4-Tryptamine,170518,Smp,SPEpH2,1,NA,194039818.3,184626606.4,169122656.5,162212160.8,130663209.3,137323393.1,80576469.25,69233489.83,68582504.18,182964944.3,280163079.3,d4-Tryptamine.Norm.Area,194039818.3
353,170518_Smp_SPEpH2_2,d4-Tryptamine,2.725,Bad IR,162757984,-250341088,12518064,16.25326487,16.66514595,170518_Smp_SPEpH2_2 d4-Tryptamine,170518,Smp,SPEpH2,2,NA,194039818.3,177864512.1,183502182.2,156983430.6,132068476.9,146503228.1,85902344.33,86077586.54,89593548.56,130758747.4,307577841.1,d4-Tryptamine.Norm.Area,194039818.3
354,170518_Smp_SPEpH2_3,d4-Tryptamine,2.725,Bad IR,151905744,-261193328,12175240,15.03056799,15.12921727,170518_Smp_SPEpH2_3 d4-Tryptamine,170518,Smp,SPEpH2,3,NA,194039818.3,212741961.4,204387731.1,172151405.6,135248459.7,145991300.2,97037450.73,86938858.87,92085375.45,214997686.9,320470378.9,d4-Tryptamine.Norm.Area,194039818.3
355,170518_Smp_SPEpH5_1,d4-Tryptamine,2.705,Bad IR,139102336,-273996736,11754920,18.82110629,14.59213682,170518_Smp_SPEpH5_1 d4-Tryptamine,170518,Smp,SPEpH5,1,NA,194039818.3,179783109.8,178673123.2,153001222.2,120966761.9,122935277.8,89279872.93,79067147.12,78669401.61,175583617.8,192724756.2,d4-Tryptamine.Norm.Area,194039818.3
356,170518_Smp_SPEpH5_2,d4-Tryptamine,2.7,Bad IR,145844000,-267255072,12156467,18.91678684,27.08547122,170518_Smp_SPEpH5_2 d4-Tryptamine,170518,Smp,SPEpH5,2,NA,194039818.3,175995350.2,173573228.8,147288140.9,104273583.9,136226244,73687646.29,64442557.11,62034615.19,118110026.9,193900503.4,d4-Tryptamine.Norm.Area,194039818.3
357,170518_Smp_SPEpH5_3,d4-Tryptamine,2.71,Bad IR,154923088,-258175984,12405664,20.13936967,22.72862066,170518_Smp_SPEpH5_3 d4-Tryptamine,170518,Smp,SPEpH5,3,NA,194039818.3,182349036,157820523.4,144588627.2,108154049.6,134540706.9,93676759.33,87732093.73,88614058.83,147280168.3,220078867.7,d4-Tryptamine.Norm.Area,194039818.3
358,170518_Smp_SPEpH8_1,d4-Tryptamine,2.685,Bad IR,177499328,-235599744,28041176,18.86403718,85.53862596,170518_Smp_SPEpH8_1 d4-Tryptamine,170518,Smp,SPEpH8,1,NA,194039818.3,160599927.5,27903271.85,35779223.83,145307635.5,45345707.34,426509252.7,145041826,257626120.7,78818265.33,1012961800,d4-Tryptamine.Norm.Area,194039818.3
359,170518_Smp_SPEpH8_2,d4-Tryptamine,2.655,Bad IR,207198800,-205900272,16287798,18.26387629,31.89239276,170518_Smp_SPEpH8_2 d4-Tryptamine,170518,Smp,SPEpH8,2,NA,194039818.3,154178471.2,242615749.2,272468218,156892781.3,194679435.7,162733244.4,175166563.4,251591414.4,176758416,901265773.1,d4-Tryptamine.Norm.Area,194039818.3
360,170518_Smp_SPEpH8_3,d4-Tryptamine,2.685,Bad IR,155868976,-257230096,12803961,19.71290028,40.98791555,170518_Smp_SPEpH8_3 d4-Tryptamine,170518,Smp,SPEpH8,3,NA,194039818.3,151421019.3,253812141.1,234240944.2,161402217.1,73945727.66,177316372.7,289582377.5,438994155.7,192042059.1,641162407.7,d4-Tryptamine.Norm.Area,194039818.3
361,170518_Poo_TruePoo_Full1,d-IAA,5.49,Bad IR,343697120,-34197824,29290646,8.728556827,98.4649044,170518_Poo_TruePoo_Full1 d-IAA,170518,Poo,TruePoo,Full1,NA,320734335.5,419542408.7,464922000.6,460650529.8,348822866.2,431075178.1,2027929524,3388229424,2545162230,322604228.2,366751538.6,d-IAA.Norm.Area,419542408.7
362,170518_Poo_TruePoo_Full2,d-IAA,5.49,Bad IR,550413120,172518176,54038588,8.091580394,164.6215628,170518_Poo_TruePoo_Full2 d-IAA,170518,Poo,TruePoo,Full2,NA,547446485.2,419542408.7,680196590.9,617093250.3,548409989.4,537789391.7,518013368,616353853.7,527451689.2,349015565.5,612694595.3,d-IAA.Norm.Area,419542408.7
363,170518_Poo_TruePoo_Full3,d-IAA,5.52,Bad IR,550976192,173081248,56465412,8.493141684,308.8696744,170518_Poo_TruePoo_Full3 d-IAA,170518,Poo,TruePoo,Full3,NA,471586920,419542408.7,562572024.7,576272790.8,555446849.9,497543420,694201602.4,901363791.2,757463434.6,613887042.9,655426863.5,d-IAA.Norm.Area,419542408.7
364,170518_Poo_TruePoo_Half1,d-IAA,5.49,Bad IR,193353536,-184541408,17996974,8.302745322,357.9417034,170518_Poo_TruePoo_Half1 d-IAA,170518,Poo,TruePoo,Half1,NA,251291026.5,419542408.7,450532878,506771943,225796636.6,515369823.5,1559289757,2065921451,1976069865,338866242,309392958.9,d-IAA.Norm.Area,419542408.7
365,170518_Poo_TruePoo_Half2,d-IAA,5.495,Bad IR,280065920,-97829024,26297358,8.033037844,180.4351174,170518_Poo_TruePoo_Half2 d-IAA,170518,Poo,TruePoo,Half2,NA,435653359.2,419542408.7,662554639.5,650501646,332117502.5,625127755.6,261833685.7,270716891.6,254498851.4,282976230.6,487855336.3,d-IAA.Norm.Area,419542408.7
366,170518_Poo_TruePoo_Half3,d-IAA,5.52,Bad IR,266045456,-111849488,23457446,8.532202503,131.0815834,170518_Poo_TruePoo_Half3 d-IAA,170518,Poo,TruePoo,Half3,NA,372830718.9,419542408.7,553902392.7,554915169.1,316194017.8,552185286.6,295763080.4,350495883.8,320304583.8,271775522.3,528565978.9,d-IAA.Norm.Area,419542408.7
367,170518_Smp_EtACpH2_1,d-IAA,5.52,Bad IR,490731840,112836896,48030232,8.184351881,87.14707918,170518_Smp_EtACpH2_1 d-IAA,170518,Smp,EtACpH2,1,NA,436282721.3,419542408.7,500935730.9,445599368.8,303718546.9,580607961.6,784388843.7,504711355.6,435959274,210454646.2,263554156,d-IAA.Norm.Area,419542408.7
368,170518_Smp_EtACpH2_2,d-IAA,5.52,Bad IR,375297440,-2597504,33418888,8.451860012,129.9145002,170518_Smp_EtACpH2_2 d-IAA,170518,Smp,EtACpH2,2,NA,414505648.8,419542408.7,458698106.5,400930027.3,448773197.1,513200448.9,1126941072,842224422.4,1018711401,49179101400,257978510.3,d-IAA.Norm.Area,419542408.7
369,170518_Smp_EtACpH2_3,d-IAA,5.51,Bad IR,438335520,60440576,40316744,8.152949816,130.4456672,170518_Smp_EtACpH2_3 d-IAA,170518,Smp,EtACpH2,3,NA,430802504.3,419542408.7,728967718.8,641016346.9,967472091.6,830467720,649198441.5,1832943908,1967117063,44541661020,281057363.9,d-IAA.Norm.Area,419542408.7
370,170518_Smp_EtACpH5_1,d-IAA,5.5,Bad IR,511414624,133519680,45436568,7.983899524,166.1279993,170518_Smp_EtACpH5_1 d-IAA,170518,Smp,EtACpH5,1,NA,540107797.8,419542408.7,729434212.4,597895449.9,500770546.2,765827536.9,664163377.5,665339225.2,612010163.4,779397503.2,313681950.8,d-IAA.Norm.Area,419542408.7
371,170518_Smp_EtACpH5_2,d-IAA,5.5,Bad IR,515475040,137580096,44386112,8.096898318,146.6395965,170518_Smp_EtACpH5_2 d-IAA,170518,Smp,EtACpH5,2,NA,284348448.2,419542408.7,1077779395,884252003.5,1721968206,1190953545,430541363.6,1160044299,1319360844,1326462707,336553179.4,d-IAA.Norm.Area,419542408.7
372,170518_Smp_EtACpH5_3,d-IAA,5.5,Bad IR,523475104,145580160,48464908,8.216732392,175.4737887,170518_Smp_EtACpH5_3 d-IAA,170518,Smp,EtACpH5,3,NA,307673410.1,419542408.7,628635566.9,581804084.8,1342178997,789728165.2,513702871.6,731266069.4,728892412.7,728917086.6,278080070.6,d-IAA.Norm.Area,419542408.7
373,170518_Smp_EtACpH8_1,d-IAA,5.48,Bad IR,503897024,126002080,50832396,8.043601141,97.64254342,170518_Smp_EtACpH8_1 d-IAA,170518,Smp,EtACpH8,1,NA,466002898.7,419542408.7,597978422.6,630317062.8,402603678.1,776941328.9,977674486.1,1336117957,1009120257,599501102.4,292847781.6,d-IAA.Norm.Area,419542408.7
374,170518_Smp_EtACpH8_2,d-IAA,5.485,Bad IR,563224896,185329952,53073328,7.903601874,101.0902044,170518_Smp_EtACpH8_2 d-IAA,170518,Smp,EtACpH8,2,NA,537113373.2,419542408.7,629795036.3,585236525.3,477479886,793136340.5,572868158.6,553556652.2,438256684.9,566712181.9,325746822.8,d-IAA.Norm.Area,419542408.7
375,170518_Smp_EtACpH8_3,d-IAA,5.48,Bad IR,442422432,64527488,42125192,7.921050183,198.4694625,170518_Smp_EtACpH8_3 d-IAA,170518,Smp,EtACpH8,3,NA,290118375.2,419542408.7,431761972.4,413221816.1,1072239046,532042030.3,692607619.2,470995508,374630382.2,236625319.5,236063977.9,d-IAA.Norm.Area,419542408.7
376,170518_Smp_SPEpH2_1,d-IAA,5.515,Bad IR,348621440,-29273504,25091038,8.437452745,125.3322598,170518_Smp_SPEpH2_1 d-IAA,170518,Smp,SPEpH2,1,NA,440932833.8,419542408.7,384311492.6,368608197.8,296916888.7,312051378.8,183100619.4,157325022.9,155845734,415766475.5,636637889.8,d-IAA.Norm.Area,419542408.7
377,170518_Smp_SPEpH2_2,d-IAA,5.515,Bad IR,383909504,6014560,28282242,8.519709001,110.2077285,170518_Smp_SPEpH2_2 d-IAA,170518,Smp,SPEpH2,2,NA,457696320.5,419542408.7,432840405.2,370288630.4,311519854.3,345568188.1,202624323.5,203037680.5,211331044.7,308430496.8,725506998.3,d-IAA.Norm.Area,419542408.7
378,170518_Smp_SPEpH2_3,d-IAA,5.52,Bad IR,299569024,-78325920,21710062,8.72210774,120.0953163,170518_Smp_SPEpH2_3 d-IAA,170518,Smp,SPEpH2,3,NA,382660441,419542408.7,403067267.4,339494921,266719664.5,287905316.5,191364813.7,171449666.2,181598966.1,423990861.2,631990575.9,d-IAA.Norm.Area,419542408.7
379,170518_Smp_SPEpH5_1,d-IAA,5.41,Bad IR,324609632,-53285312,24133244,8.030128663,144.9800439,170518_Smp_SPEpH5_1 d-IAA,170518,Smp,SPEpH5,1,NA,452811906.9,419542408.7,416952140.7,357044114.9,282288401.4,286882136.1,208343781.5,184511333.7,183583153.5,409742461.6,449743074,d-IAA.Norm.Area,419542408.7
380,170518_Smp_SPEpH5_2,d-IAA,5.42,Bad IR,347666816,-30228128,24887480,8.163475571,204.1454712,170518_Smp_SPEpH5_2 d-IAA,170518,Smp,SPEpH5,2,NA,462557292.8,419542408.7,413768491,351109397.6,248570149.6,324739752.9,175658576,153619885.9,147879769.8,281553831.4,462225190.3,d-IAA.Norm.Area,419542408.7
381,170518_Smp_SPEpH5_3,d-IAA,5.495,Bad IR,356441728,-21453216,26313694,8.214553397,168.3684431,170518_Smp_SPEpH5_3 d-IAA,170518,Smp,SPEpH5,3,NA,446440159.7,419542408.7,363108048.1,332664554.9,248837128.3,309546644.6,215528275.4,201850992.6,203880187.7,338857160.4,506349911.4,d-IAA.Norm.Area,419542408.7
382,170518_Smp_SPEpH8_1,d-IAA,5.45,Bad IR,463689472,85794528,76982056,8.877246394,119.4208707,170518_Smp_SPEpH8_1 d-IAA,170518,Smp,SPEpH8,1,NA,506898938.3,419542408.7,72892971.12,93467674.47,379593666.9,118458629.3,1114189290,378899280.8,673008293.8,205900496.9,2646205636,d-IAA.Norm.Area,419542408.7
