"","Replicate.Name","Compound.Name","Retention.Time","Notes","Area","Area.BlkSub","Height","IR","Run.Cmpd","runDate","type","SampID","replicate","inj.vol.Norm.Area","d4-Tryptamine.Norm.Area","d-IAA.Norm.Area","D-Phenylalanine.Norm.Area","D-Tryptophan.Norm.Area","Vitamin B2_IS.Norm.Area","D8-Arachidonic Acid.Norm.Area","D5-EPA.Norm.Area","D5-DHA.Norm.Area","D6-Tocopherol.Norm.Area","D3-Pyridoxal.Norm.Area","PooModel.IS","SmpModel.IS","PooPlusModel.IS","PooModel","SmpModel","PooPlusModel"
"1952","170724_Poo_TruePoo_Full1","Camalexin",7.47,"Bad IR",67142624,67134665,19246188,2.970970145,"170724_Poo_TruePoo_Full1 Camalexin","170724","Poo","TruePoo","Full1",67142624,58382199.1255814,76081264.2526438,47713386.1500097,45948137.4500538,46677808.684085,53421870.4472564,46052516.487991,43468933.2427156,73556760.2566688,53576143.9707893,"D5-EPA.Norm.Area","d4-Tryptamine.Norm.Area","D5-EPA.Norm.Area",46052516.487991,58382199.1255814,46052516.487991
"1953","170724_Poo_TruePoo_Full2","Camalexin",7.47,"Bad IR",83003784,82995825,23021040,2.996197025,"170724_Poo_TruePoo_Full2 Camalexin","170724","Poo","TruePoo","Full2",83003784,65924255.4392362,85318234.0043343,65588190.4607257,60083586.38083,72759857.2367855,52934418.9404201,50896296.6899276,45366757.1464469,46439303.7394626,68630419.0121234,"D5-EPA.Norm.Area","d4-Tryptamine.Norm.Area","D5-EPA.Norm.Area",50896296.6899276,65924255.4392362,50896296.6899276
"1954","170724_Poo_TruePoo_Full3","Camalexin",7.47,"Bad IR",97861088,97853129,26186798,2.977721439,"170724_Poo_TruePoo_Full3 Camalexin","170724","Poo","TruePoo","Full3",97861088,71686957.1099093,87817119.646332,80205384.2123364,78808795.0816104,80565009.8945132,56174723.5876931,56799518.7837746,49355914.2844179,38571748.2741181,82378593.5963352,"D5-EPA.Norm.Area","d4-Tryptamine.Norm.Area","D5-EPA.Norm.Area",56799518.7837746,71686957.1099093,56799518.7837746
"1955","170724_Poo_TruePoo_Half1","Camalexin",7.45,"Bad IR",63642716,63634757,15823851,2.938044801,"170724_Poo_TruePoo_Half1 Camalexin","170724","Poo","TruePoo","Half1",127285432,71201522.2622919,89292676.884959,86485010.6479224,96552374.1431728,110355966.036289,73440912.034514,58243613.4022128,53661775.4503114,67934707.0095749,68188375.0031255,"D5-EPA.Norm.Area","d4-Tryptamine.Norm.Area","D5-EPA.Norm.Area",58243613.4022128,71201522.2622919,58243613.4022128
"1956","170724_Poo_TruePoo_Half2","Camalexin",7.45,"Bad IR",85138568,85130609,19297032,2.928658885,"170724_Poo_TruePoo_Half2 Camalexin","170724","Poo","TruePoo","Half2",170277136,82433897.665566,103392355.024393,137412747.02387,143937391.341388,174097908.314894,67465128.4525039,54850668.2889034,52211072.8631696,46307538.9508979,92129291.6324549,"D5-EPA.Norm.Area","d4-Tryptamine.Norm.Area","D5-EPA.Norm.Area",54850668.2889034,82433897.665566,54850668.2889034
"1957","170724_Poo_TruePoo_Half3","Camalexin",7.44,"Bad IR",102870408,102862449,22289422,2.972589178,"170724_Poo_TruePoo_Half3 Camalexin","170724","Poo","TruePoo","Half3",205740816,90409882.2343637,113179720.168524,180426806.736515,182030503.885439,220927448.712326,66021297.189456,56867391.4668579,53695247.2186866,39222883.9141482,121397366.811711,"D5-EPA.Norm.Area","d4-Tryptamine.Norm.Area","D5-EPA.Norm.Area",56867391.4668579,90409882.2343637,56867391.4668579
"1958","170724_Poo_TruePoo_Full1","DHZ",2.24,NA,65242,65242,12507,0.558765341,"170724_Poo_TruePoo_Full1 DHZ","170724","Poo","TruePoo","Full1",65242,56729.558787443,73927.6118009773,46362.7507200036,44647.4713814642,45356.4876190581,51909.6434437818,44748.8957343923,42238.4466627525,71474.5696067164,52059.5499059172,"D3-Pyridoxal.Norm.Area","D3-Pyridoxal.Norm.Area","D3-Pyridoxal.Norm.Area",52059.5499059172,52059.5499059172,52059.5499059172
"1959","170724_Poo_TruePoo_Full2","DHZ",2.21,NA,14696,14696,2525,0.090005451,"170724_Poo_TruePoo_Full2 DHZ","170724","Poo","TruePoo","Full2",14696,11672.032421257,15105.7783935212,11612.5313878561,10637.9292955208,12882.2905465587,9372.15369299807,9011.29972767478,8032.28275742444,8222.17945816955,12151.164551753,"D3-Pyridoxal.Norm.Area","D3-Pyridoxal.Norm.Area","D3-Pyridoxal.Norm.Area",12151.164551753,12151.164551753,12151.164551753
"1960","170724_Poo_TruePoo_Full3","DHZ",2.23,NA,26459,26459,4493,0.359258103,"170724_Poo_TruePoo_Full3 DHZ","170724","Poo","TruePoo","Full3",26459,19382.2206245151,23743.3817282136,21685.3736683799,21307.7736174804,21782.6067578456,15188.1308677743,15357.0586452083,13344.5086575311,10428.7608940633,22272.9508991912,"D3-Pyridoxal.Norm.Area","D3-Pyridoxal.Norm.Area","D3-Pyridoxal.Norm.Area",22272.9508991912,22272.9508991912,22272.9508991912
"1961","170724_Poo_TruePoo_Half1","DHZ",2.235,NA,39386,39386,10308,0.296894316,"170724_Poo_TruePoo_Half1 DHZ","170724","Poo","TruePoo","Half1",78772,44063.8510119937,55259.7625121938,53522.2071506042,59752.5066026881,68295.0123986739,45449.7221864536,36044.7055317305,33209.1843454004,42042.1461943755,42199.1314429934,"D3-Pyridoxal.Norm.Area","D3-Pyridoxal.Norm.Area","D3-Pyridoxal.Norm.Area",42199.1314429934,42199.1314429934,42199.1314429934
"1962","170724_Poo_TruePoo_Half2","DHZ",2.235,NA,55263,55263,12232,0.402099886,"170724_Poo_TruePoo_Half2 DHZ","170724","Poo","TruePoo","Half2",110526,53507.412606378,67111.4378587276,89193.8966929782,93429.0092558182,113006.043362228,43791.2626586663,35603.2824236563,33889.9348135306,30057.9817720621,59800.642212873,"D3-Pyridoxal.Norm.Area","D3-Pyridoxal.Norm.Area","D3-Pyridoxal.Norm.Area",59800.642212873,59800.642212873,59800.642212873
"1963","170724_Poo_TruePoo_Half3","DHZ",2.22,NA,44439,44439,10080,0.313735042,"170724_Poo_TruePoo_Half3 DHZ","170724","Poo","TruePoo","Half3",88878,39056.175966687,48892.5210111835,77942.5980750847,78635.3794005076,95438.4753030927,28520.5481619382,24566.1513211428,23195.8163435224,16943.8983683319,52442.46317897,"D3-Pyridoxal.Norm.Area","D3-Pyridoxal.Norm.Area","D3-Pyridoxal.Norm.Area",52442.46317897,52442.46317897,52442.46317897
"1964","170724_Poo_TruePoo_Full1","GA3",5.53,NA,94540,94466,17774,1.184786014,"170724_Poo_TruePoo_Full1 GA3","170724","Poo","TruePoo","Full1",94540,82204.9061611364,107126.029546372,67182.7113373155,64697.1574201223,65724.5691350012,75220.5280521003,64844.1280575312,61206.3202767638,103571.408151482,75437.7524923426,"D3-Pyridoxal.Norm.Area","inj.vol.Norm.Area","D3-Pyridoxal.Norm.Area",75437.7524923426,94540,75437.7524923426
"1965","170724_Poo_TruePoo_Full2","GA3",5.53,NA,66538,66464,14091,0.85225366,"170724_Poo_TruePoo_Full2 GA3","170724","Poo","TruePoo","Full2",66538,52846.6040586282,68393.3235402906,52577.2055991539,48164.5712755417,58326.2008973137,42433.6120321656,40799.8000326636,36367.1767905218,37226.958137431,55015.9354208318,"D3-Pyridoxal.Norm.Area","inj.vol.Norm.Area","D3-Pyridoxal.Norm.Area",55015.9354208318,66538,55015.9354208318
"1966","170724_Poo_TruePoo_Full3","GA3",5.51,NA,69080,69006,13855,1.074991052,"170724_Poo_TruePoo_Full3 GA3","170724","Poo","TruePoo","Full3",69080,50603.7189894367,61989.97731528,56616.864318821,55631.0140782171,56870.7235659691,39653.6558579631,40094.6978801538,34840.2682664594,27227.7411301219,58150.9296691534,"D3-Pyridoxal.Norm.Area","inj.vol.Norm.Area","D3-Pyridoxal.Norm.Area",58150.9296691534,69080,58150.9296691534
"1967","170724_Poo_TruePoo_Half1","GA3",5.495,NA,112300,112226,16184,0.849348429,"170724_Poo_TruePoo_Half1 GA3","170724","Poo","TruePoo","Half1",224600,125637.801976512,157560.334385806,152606.1002136,170370.347115266,194727.311541438,129589.290649945,102773.07752027,94688.2496823355,119873.381852139,120320.988702792,"D3-Pyridoxal.Norm.Area","inj.vol.Norm.Area","D3-Pyridoxal.Norm.Area",120320.988702792,224600,120320.988702792
"1968","170724_Poo_TruePoo_Half2","GA3",5.515,NA,79570,79496,16784,0.733134317,"170724_Poo_TruePoo_Half2 GA3","170724","Poo","TruePoo","Half2",159140,77042.2311689467,96629.8809405743,128425.137250245,134523.031078397,162710.871113267,63052.5083645491,51263.1088151264,48796.1586072531,43278.7508749612,86103.4887877658,"D3-Pyridoxal.Norm.Area","inj.vol.Norm.Area","D3-Pyridoxal.Norm.Area",86103.4887877658,159140,86103.4887877658
"1969","170724_Poo_TruePoo_Half3","GA3",5.5,NA,87742,87668,14949,0.70286378,"170724_Poo_TruePoo_Half3 GA3","170724","Poo","TruePoo","Half3",175484,77113.9537718908,96535.1960791932,153892.739267402,155260.592258137,188437.244313417,56312.0218012283,48504.314886017,45798.6749839857,33454.6576348292,103544.332776372,"D3-Pyridoxal.Norm.Area","inj.vol.Norm.Area","D3-Pyridoxal.Norm.Area",103544.332776372,175484,103544.332776372
"1970","170724_Poo_TruePoo_Full1","GA4",8.55,NA,38033,34530,10364,1.178513882,"170724_Poo_TruePoo_Full1 GA4","170724","Poo","TruePoo","Full1",38033,33070.649418516,43096.3008434225,27027.2906737055,26027.3639534537,26440.6868829226,30260.8667591023,26086.4895537559,24623.0164912858,41666.2932750719,30348.2551358289,"D5-EPA.Norm.Area","inj.vol.Norm.Area","D5-EPA.Norm.Area",26086.4895537559,38033,26086.4895537559
"1971","170724_Poo_TruePoo_Full2","GA4",8.555,NA,25630,22127,7688,1.39149791,"170724_Poo_TruePoo_Full2 GA4","170724","Poo","TruePoo","Full2",25630,20356.1643274917,26344.6584258266,20252.3938126532,18552.676091739,22466.8689921271,16345.1482819502,15715.814644822,14008.3973239513,14339.5794442628,21191.7765011861,"D5-EPA.Norm.Area","inj.vol.Norm.Area","D5-EPA.Norm.Area",15715.814644822,25630,15715.814644822
"1972","170724_Poo_TruePoo_Full3","GA4",8.57,"Bad IRcomparable to blk",10927,7424,4137,0.80594483,"170724_Poo_TruePoo_Full3 GA4","170724","Poo","TruePoo","Full3",10927,8004.44176892842,9805.50784777163,8955.59462089978,8799.65389161376,8995.74980320417,6272.37257614306,6342.13612820557,5510.99611099597,4306.8547673544,9198.25142580833,"D5-EPA.Norm.Area","inj.vol.Norm.Area","D5-EPA.Norm.Area",6342.13612820557,10927,6342.13612820557
"1973","170724_Poo_TruePoo_Half1","GA4",8.52,NA,71573,68070,18385,1.123665536,"170724_Poo_TruePoo_Half1 GA4","170724","Poo","TruePoo","Half1",143146,80073.6812187434,100419.107862825,97261.5886962422,108583.409208201,124107.015752051,82592.1130871641,65501.135150118,60348.3712779501,76399.8001718894,76685.0767980848,"D5-EPA.Norm.Area","inj.vol.Norm.Area","D5-EPA.Norm.Area",65501.135150118,143146,65501.135150118
"1974","170724_Poo_TruePoo_Half2","GA4",8.52,NA,81770,78267,24754,1.090150384,"170724_Poo_TruePoo_Half2 GA4","170724","Poo","TruePoo","Half2",163540,79172.3418711169,99301.5629572798,131975.913949384,138242.406073652,167209.600740629,64795.8226589064,52680.4625840504,50145.3046288184,44475.348234832,88484.130679598,"D5-EPA.Norm.Area","inj.vol.Norm.Area","D5-EPA.Norm.Area",52680.4625840504,163540,52680.4625840504
"1975","170724_Poo_TruePoo_Half3","GA4",8.53,NA,97510,94007,25546,1.383748652,"170724_Poo_TruePoo_Half3 GA4","170724","Poo","TruePoo","Half3",195020,85698.7717660535,107282.11084409,171025.062181901,172545.193306409,209415.282225175,62581.0358304776,53904.125100129,50897.2760785991,37179.0438555332,115071.549417884,"D5-EPA.Norm.Area","inj.vol.Norm.Area","D5-EPA.Norm.Area",53904.125100129,195020,53904.125100129
"1976","170724_Poo_TruePoo_Full1","IAA",5.91,NA,16170626,16131178,2528478,7.847277605,"170724_Poo_TruePoo_Full1 IAA","170724","Poo","TruePoo","Full1",16170626,14060765.7382783,18323407.6439531,11491289.3875787,11066146.9843867,11241880.9656574,12866120.4427017,11091285.6263427,10469055.574696,17715406.2355718,12903275.66992,"d-IAA.Norm.Area","d-IAA.Norm.Area","d-IAA.Norm.Area",18323407.6439531,18323407.6439531,18323407.6439531
"1977","170724_Poo_TruePoo_Full2","IAA",5.905,NA,17436988,17397540,2670618,7.929316847,"170724_Poo_TruePoo_Full2 IAA","170724","Poo","TruePoo","Full2",17436988,13849012.6064963,17923195.1945079,13778413.8853885,12622036.3004113,15284999.0250992,11120177.6999839,10692019.9520868,9530404.05918733,9755718.87220666,14417508.8782623,"d-IAA.Norm.Area","d-IAA.Norm.Area","d-IAA.Norm.Area",17923195.1945079,17923195.1945079,17923195.1945079
"1978","170724_Poo_TruePoo_Full3","IAA",5.895,NA,20610326,20570878,2853526,7.758778462,"170724_Poo_TruePoo_Full3 IAA","170724","Poo","TruePoo","Full3",20610326,15097845.1821755,18494986.1204477,16891893.9013994,16597761.0866046,16967633.9396425,11830845.0249628,11962431.8787128,10394749.3760739,8123517.96374378,17349589.1384529,"d-IAA.Norm.Area","d-IAA.Norm.Area","d-IAA.Norm.Area",18494986.1204477,18494986.1204477,18494986.1204477
"1979","170724_Poo_TruePoo_Half1","IAA",5.88,NA,12555725,12516277,1555068,7.601597,"170724_Poo_TruePoo_Half1 IAA","170724","Poo","TruePoo","Half1",25111450,14046960.7410645,17616066.1572237,17062156.9688727,19048292.3110759,21771527.8157046,14488757.7590898,11490565.4385413,10586639.5702827,13402468.5427912,13452513.320395,"d-IAA.Norm.Area","d-IAA.Norm.Area","d-IAA.Norm.Area",17616066.1572237,17616066.1572237,17616066.1572237
"1980","170724_Poo_TruePoo_Half2","IAA",5.895,NA,14996523,14957075,1672423,8.221926712,"170724_Poo_TruePoo_Half2 IAA","170724","Poo","TruePoo","Half2",29993046,14520115.5171098,18211791.278278,24204229.2893233,25353496.6645331,30666046.5125065,11883478.5961625,9661535.63400209,9196590.6103471,8156727.19501855,16227886.7661929,"d-IAA.Norm.Area","d-IAA.Norm.Area","d-IAA.Norm.Area",18211791.278278,18211791.278278,18211791.278278
"1981","170724_Poo_TruePoo_Half3","IAA",5.905,NA,16064888,16025440,1882201,8.360553939,"170724_Poo_TruePoo_Half3 IAA","170724","Poo","TruePoo","Half3",32129776,14118974.1581296,17674854.8365695,28176581.5726108,28427024.9759595,34501415.7977216,10310299.7799263,8880768.45935351,8385386.52146215,6125291.51354968,18958174.0681446,"d-IAA.Norm.Area","d-IAA.Norm.Area","d-IAA.Norm.Area",17674854.8365695,17674854.8365695,17674854.8365695
"1982","170724_Poo_TruePoo_Full1","Indole 3 acetamide",4.57,NA,42003792,41990342,3485494,6.022004137,"170724_Poo_TruePoo_Full1 Indole 3 acetamide","170724","Poo","TruePoo","Full1",42003792,36523352.8640987,47595720.9948346,29849044.140138,28744721.2107687,29201196.6494205,33420218.0498264,28810019.7519558,27193754.4530418,46016415.1167965,33516730.1103854,"d-IAA.Norm.Area","d4-Tryptamine.Norm.Area","d-IAA.Norm.Area",47595720.9948346,36523352.8640987,47595720.9948346
"1983","170724_Poo_TruePoo_Full2","Indole 3 acetamide",4.575,NA,47640760,47627310,3909364,6.151205425,"170724_Poo_TruePoo_Full2 Indole 3 acetamide","170724","Poo","TruePoo","Full2",47640760,37837812.6900738,48969159.1629645,37644925.2069486,34485508.7414857,41761167.1324763,30382180.5097465,29212382.1185506,26038653.7220057,26654251.3774895,39391039.339315,"d-IAA.Norm.Area","d4-Tryptamine.Norm.Area","d-IAA.Norm.Area",48969159.1629645,37837812.6900738,48969159.1629645
"1984","170724_Poo_TruePoo_Full3","Indole 3 acetamide",4.58,NA,54594476,54581026,4270269,6.23862219,"170724_Poo_TruePoo_Full3 Indole 3 acetamide","170724","Poo","TruePoo","Full3",54594476,39992523.4782795,48991174.4177706,44744760.281545,43965634.9587274,44945387.2730882,31338601.086419,31687160.1208064,27534542.4103471,21518301.3848097,45957144.386223,"d-IAA.Norm.Area","d4-Tryptamine.Norm.Area","d-IAA.Norm.Area",48991174.4177706,39992523.4782795,48991174.4177706
"1985","170724_Poo_TruePoo_Half1","Indole 3 acetamide",4.555,NA,36588260,36574810,2813728,6.474325751,"170724_Poo_TruePoo_Half1 Indole 3 acetamide","170724","Poo","TruePoo","Half1",73176520,40933825.1517821,51334447.7310313,49720317.6509462,55508054.8222939,63443753.372922,42221252.5335331,33484310.6082972,30850207.4650241,39055729.8511608,39201563.8300518,"d-IAA.Norm.Area","d4-Tryptamine.Norm.Area","d-IAA.Norm.Area",51334447.7310313,40933825.1517821,51334447.7310313
"1986","170724_Poo_TruePoo_Half2","Indole 3 acetamide",4.56,NA,43157468,43144018,2999888,6.596304202,"170724_Poo_TruePoo_Half2 Indole 3 acetamide","170724","Poo","TruePoo","Half2",86314936,41786447.4842581,52410468.7009758,69655696.2583015,72963094.2444254,88251718.1516016,34198650.3966666,27804272.6940975,26466239.205925,23473687.3943209,46701125.5755481,"d-IAA.Norm.Area","d4-Tryptamine.Norm.Area","d-IAA.Norm.Area",52410468.7009758,41786447.4842581,52410468.7009758
"1987","170724_Poo_TruePoo_Half3","Indole 3 acetamide",4.56,NA,48866984,48853534,3225669,6.673344155,"170724_Poo_TruePoo_Half3 Indole 3 acetamide","170724","Poo","TruePoo","Half3",97733968,42947805.4426355,53764262.0664995,85708942.4391547,86470753.7748045,104948141.173758,31362388.2333235,27013967.9909958,25507090.3063941,18632219.6823263,57667927.0255253,"d-IAA.Norm.Area","d4-Tryptamine.Norm.Area","d-IAA.Norm.Area",53764262.0664995,42947805.4426355,53764262.0664995
"1988","170724_Poo_TruePoo_Full1","Indole 3 carboxylic acid",5.865,"Bad IR",3470928,3470852,481551,0.452438074,"170724_Poo_TruePoo_Full1 Indole 3 carboxylic acid","170724","Poo","TruePoo","Full1",3470928,3018059.13403915,3933009.68353427,2466536.4279311,2375282.15792162,2413002.40425864,2761635.67792279,2380678.01682325,2247120.06373585,3802505.82348642,2769610.82486505,"D5-DHA.Norm.Area","d4-Tryptamine.Norm.Area","D5-DHA.Norm.Area",2247120.06373585,3018059.13403915,2247120.06373585
"1989","170724_Poo_TruePoo_Full2","Indole 3 carboxylic acid",5.86,"Bad IR",4365119,4365043,622776,0.501795955,"170724_Poo_TruePoo_Full2 Indole 3 carboxylic acid","170724","Poo","TruePoo","Full2",4365119,3466916.88150824,4486834.5315289,3449243.42673019,3159759.61408099,3826397.06235056,2783789.20496911,2676605.58355797,2385810.42989969,2442215.0091362,3609232.39364342,"D5-DHA.Norm.Area","d4-Tryptamine.Norm.Area","D5-DHA.Norm.Area",2385810.42989969,3466916.88150824,2385810.42989969
"1990","170724_Poo_TruePoo_Full3","Indole 3 carboxylic acid",5.855,"Bad IR",5241875,5241799,709338,0.517252234,"170724_Poo_TruePoo_Full3 Indole 3 carboxylic acid","170724","Poo","TruePoo","Full3",5241875,3839872.16962585,4703875.39576626,4296157.00132049,4221349.47772517,4315420.15188715,3008967.96902809,3042434.77780155,2643722.22378759,2066074.34187113,4412563.75882301,"D5-DHA.Norm.Area","d4-Tryptamine.Norm.Area","D5-DHA.Norm.Area",2643722.22378759,3839872.16962585,2643722.22378759
"1991","170724_Poo_TruePoo_Half1","Indole 3 carboxylic acid",5.835,"Bad IR",3005147,3005071,369950,0.501009305,"170724_Poo_TruePoo_Half1 Indole 3 carboxylic acid","170724","Poo","TruePoo","Half1",6010294,3362066.46212207,4216313.14513359,4083737.88280142,4559108.97170437,5210901.12285679,3467808.26383625,2750206.63927699,2533856.71832699,3207810.63092441,3219788.58626206,"D5-DHA.Norm.Area","d4-Tryptamine.Norm.Area","D5-DHA.Norm.Area",2533856.71832699,3362066.46212207,2533856.71832699
"1992","170724_Poo_TruePoo_Half2","Indole 3 carboxylic acid",5.84,"Bad IR",3672082,3672006,385026,0.478915411,"170724_Poo_TruePoo_Half2 Indole 3 carboxylic acid","170724","Poo","TruePoo","Half2",7344164,3555427.80338479,4459379.74694013,5926701.45587726,6208113.62333068,7508956.40341017,2909815.0184782,2365745.11931717,2251897.64598265,1997274.37564948,3973596.47247401,"D5-DHA.Norm.Area","d4-Tryptamine.Norm.Area","D5-DHA.Norm.Area",2251897.64598265,3555427.80338479,2251897.64598265
"1993","170724_Poo_TruePoo_Half3","Indole 3 carboxylic acid",5.84,"Bad IR",4409132,4409056,389464,0.477677713,"170724_Poo_TruePoo_Half3 Indole 3 carboxylic acid","170724","Poo","TruePoo","Half3",8818264,3875060.98814894,4850999.77387164,7733279.40178659,7802015.51895675,9469178.77292639,2829741.02833869,2437395.16881327,2301433.78803185,1681133.34009676,5203216.60166112,"D5-DHA.Norm.Area","d4-Tryptamine.Norm.Area","D5-DHA.Norm.Area",2301433.78803185,3875060.98814894,2301433.78803185
"1994","170724_Poo_TruePoo_Full1","Indole 3 Lactic Acid",5.195,NA,3479338,3462144,251196,1.503357706,"170724_Poo_TruePoo_Full1 Indole 3 Lactic Acid","170724","Poo","TruePoo","Full1",3479338,3025371.84041545,3942539.29965956,2472512.80409301,2381037.42652648,2418849.06838414,2768327.07459,2386446.35950322,2252564.7977482,3811719.23096002,2776321.54517878,"d4-Tryptamine.Norm.Area","d4-Tryptamine.Norm.Area","d4-Tryptamine.Norm.Area",3025371.84041545,3025371.84041545,3025371.84041545
"1995","170724_Poo_TruePoo_Full2","Indole 3 Lactic Acid",5.19,NA,3320104,3302910,276374,1.306360715,"170724_Poo_TruePoo_Full2 Indole 3 Lactic Acid","170724","Poo","TruePoo","Full2",3320104,2636932.60274531,3412680.67960283,2623490.19535564,2403309.17295697,2910352.77441424,2117346.55448678,2035822.82737153,1814644.40065704,1857545.6524079,2745177.60158774,"d4-Tryptamine.Norm.Area","d4-Tryptamine.Norm.Area","d4-Tryptamine.Norm.Area",2636932.60274531,2636932.60274531,2636932.60274531
"1996","170724_Poo_TruePoo_Full3","Indole 3 Lactic Acid",5.19,NA,3304714,3287520,263300,1.415362964,"170724_Poo_TruePoo_Full3 Indole 3 Lactic Acid","170724","Poo","TruePoo","Full3",3304714,2420828.29467946,2965534.82764169,2708490.7954619,2661328.76459874,2720635.1528458,1896988.87760557,1918087.86060096,1666721.51569085,1302546.2840343,2781878.85626327,"d4-Tryptamine.Norm.Area","d4-Tryptamine.Norm.Area","d4-Tryptamine.Norm.Area",2420828.29467946,2420828.29467946,2420828.29467946
"1997","170724_Poo_TruePoo_Half1","Indole 3 Lactic Acid",5.16,NA,2908202,2891008,234999,1.376229139,"170724_Poo_TruePoo_Half1 Indole 3 Lactic Acid","170724","Poo","TruePoo","Half1",5816404,3253607.36405784,4080296.34533811,3951997.91499013,4412033.69742931,5042799.25983467,3355937.97192121,2661485.92689762,2452115.3793648,3104327.7724769,3115919.32312945,"d4-Tryptamine.Norm.Area","d4-Tryptamine.Norm.Area","d4-Tryptamine.Norm.Area",3253607.36405784,3253607.36405784,3253607.36405784
"1998","170724_Poo_TruePoo_Half2","Indole 3 Lactic Acid",5.165,"Bad IR",3006765,2989571,216120,1.783003864,"170724_Poo_TruePoo_Half2 Indole 3 Lactic Acid","170724","Poo","TruePoo","Half2",6013530,2911246.50245944,3651418.17225444,4852886.86444932,5083312.07164053,6148464.9036431,2382607.45648779,1937113.50228118,1843893.19887819,1635403.20943261,3253650.32631578,"d4-Tryptamine.Norm.Area","d4-Tryptamine.Norm.Area","d4-Tryptamine.Norm.Area",2911246.50245944,2911246.50245944,2911246.50245944
"1999","170724_Poo_TruePoo_Half3","Indole 3 Lactic Acid",5.165,NA,3137213,3120019,240740,1.474339447,"170724_Poo_TruePoo_Half3 Indole 3 Lactic Acid","170724","Poo","TruePoo","Half3",6274426,2757207.47480767,3451613.50433309,5502431.01633544,5551338.56556639,6737568.92416664,2013434.92114491,1734270.557048,1637530.47049913,1196170.44109475,3702225.01039821,"d4-Tryptamine.Norm.Area","d4-Tryptamine.Norm.Area","d4-Tryptamine.Norm.Area",2757207.47480767,2757207.47480767,2757207.47480767
"2000","170724_Poo_TruePoo_Full1","Indole 3 methyl acetate",7.8,NA,7131520,7115165,1959337,12.02858584,"170724_Poo_TruePoo_Full1 Indole 3 methyl acetate","170724","Poo","TruePoo","Full1",7131520,6201035.88307878,8080933.17358306,5067853.28491953,4880358.28310504,4957859.94581811,5674177.07017257,4891444.85006182,4617030.8565702,7812794.25280785,5690563.15479364,"D5-EPA.Norm.Area","d4-Tryptamine.Norm.Area","D5-EPA.Norm.Area",4891444.85006182,6201035.88307878,4891444.85006182
"2001","170724_Poo_TruePoo_Full2","Indole 3 methyl acetate",7.795,NA,8653959,8637604,2225051,12.43377768,"170724_Poo_TruePoo_Full2 Indole 3 methyl acetate","170724","Poo","TruePoo","Full2",8653959,6873250.54574231,8895263.12470182,6838212.47391939,6264303.48178658,7585929.11105107,5518932.6211829,5306438.37642955,4729929.61752573,4841753.12477147,7155394.65385984,"D5-EPA.Norm.Area","d4-Tryptamine.Norm.Area","D5-EPA.Norm.Area",5306438.37642955,6873250.54574231,5306438.37642955
"2002","170724_Poo_TruePoo_Full3","Indole 3 methyl acetate",7.8,NA,10270208,10253853,2699422,12.81053761,"170724_Poo_TruePoo_Full3 Indole 3 methyl acetate","170724","Poo","TruePoo","Full3",10270208,7523316.72835936,9216125.66507248,8417298.39117067,8270730.83141601,8455039.95560226,5895357.4641242,5960927.72041602,5179745.25003383,4047981.53990311,8645369.76108247,"D5-EPA.Norm.Area","d4-Tryptamine.Norm.Area","D5-EPA.Norm.Area",5960927.72041602,7523316.72835936,5960927.72041602
"2003","170724_Poo_TruePoo_Half1","Indole 3 methyl acetate",7.78,NA,6882780,6866425,1684850,11.90961347,"170724_Poo_TruePoo_Half1 Indole 3 methyl acetate","170724","Poo","TruePoo","Half1",13765560,7700243.55020389,9656750.8308454,9353109.6565286,10441866.5869814,11934686.067063,7942427.22973847,6298882.30182512,5803369.46703994,7346946.70653845,7374380.18364918,"D5-EPA.Norm.Area","d4-Tryptamine.Norm.Area","D5-EPA.Norm.Area",6298882.30182512,7700243.55020389,6298882.30182512
"2004","170724_Poo_TruePoo_Half2","Indole 3 methyl acetate",7.77,NA,9328213,9311858,2057826,11.88166625,"170724_Poo_TruePoo_Half2 Indole 3 methyl acetate","170724","Poo","TruePoo","Half2",18656426,9031875.61064689,11328190.4182269,15055636.984096,15770510.0830075,19075049.1788375,7391821.39259515,6009717.20585242,5720509.753302,5073688.65823268,10094152.1107879,"D5-EPA.Norm.Area","d4-Tryptamine.Norm.Area","D5-EPA.Norm.Area",6009717.20585242,9031875.61064689,6009717.20585242
"2005","170724_Poo_TruePoo_Half3","Indole 3 methyl acetate",7.77,NA,11304657,11288302,2329408,13.55793088,"170724_Poo_TruePoo_Half3 Indole 3 methyl acetate","170724","Poo","TruePoo","Half3",22609314,9935342.22271069,12437570.1500196,19827501.4498007,20003735.2817931,24278206.7081715,7255226.58976781,6249283.613394,5900689.65544937,4310289.5946545,13340625.5422801,"D5-EPA.Norm.Area","d4-Tryptamine.Norm.Area","D5-EPA.Norm.Area",6249283.613394,9935342.22271069,6249283.613394
"2006","170724_Poo_TruePoo_Full1","Kinetin",3.86,"Bad IR",159315904,159286254,12999453,4.551988057,"170724_Poo_TruePoo_Full1 Kinetin","170724","Poo","TruePoo","Full1",159315904,138529182.761758,180525494.384503,113214241.483769,109025662.371664,110757025.034411,126759323.312648,109273332.775305,103143010.846268,174535355.597697,127125383.266827,"d4-Tryptamine.Norm.Area","d4-Tryptamine.Norm.Area","d4-Tryptamine.Norm.Area",138529182.761758,138529182.761758,138529182.761758
